0.22043010752688172 ,
0.27419354838709675 ,
0.3118279569892473 ,
0.3655913978494624 ,
0.42473118279569894 ,
0.5053763440860215 ,
0.5376344086021505 ,
0.553763440860215 ,
0.5698924731182796 ,
0.5806451612903226 ,
0.5967741935483871 ,
0.5913978494623656 ,
0.5967741935483871 ,
0.6129032258064516 ,
0.5967741935483871 ,
0.6129032258064516 ,
0.6236559139784946 ,
0.6397849462365591 ,
0.6720430107526881 ,
0.6612903225806451 ,
0.6559139784946236 ,
0.6397849462365591 ,
0.6397849462365591 ,
0.6505376344086021 ,
0.6451612903225806 ,
0.6397849462365591 ,
0.6397849462365591 ,
0.6290322580645161 ,
0.6182795698924731 ,
0.6182795698924731 ,
0.6075268817204301 ,
0.6182795698924731 ,
0.6129032258064516 ,
0.6236559139784946 ,
0.6182795698924731 ,
0.5967741935483871 ,
0.5967741935483871 ,
0.5860215053763441 ,
0.5752688172043011 ,
0.5645161290322581 ,
0.5645161290322581 ,
0.532258064516129 ,
0.5268817204301075 ,
0.532258064516129 ,
0.5376344086021505 ,
0.5376344086021505 ,
0.543010752688172 ,
0.5376344086021505 ,
0.543010752688172 ,
0.5591397849462365 ,
0.543010752688172 ,
0.5268817204301075 ,
0.5 ,
0.510752688172043 ,
0.489247311827957 ,
0.5161290322580645 ,
0.5161290322580645 ,
0.521505376344086 ,
0.5268817204301075 ,
0.4946236559139785 ,
0.5053763440860215 ,
0.5053763440860215 ,
0.4946236559139785 ,
0.4946236559139785 ,
0.5161290322580645 ,
0.5161290322580645 ,
0.510752688172043 ,
0.5053763440860215 ,
0.510752688172043 ,
0.5268817204301075 ,
0.5161290322580645 ,
0.5053763440860215 ,
0.5161290322580645 ,
0.521505376344086 ,
0.5161290322580645 ,
0.5053763440860215 ,
0.4838709677419355 ,
0.5 ,
0.5268817204301075 ,
0.5161290322580645 ,
0.510752688172043 ,
0.5053763440860215 ,
0.5 ,
0.521505376344086 ,
0.5161290322580645 ,
0.5161290322580645 ,
0.5053763440860215 ,
0.521505376344086 ,
0.5268817204301075 ,
0.5161290322580645 ,
0.5161290322580645 ,
0.5268817204301075 ,
0.5268817204301075 ,
0.5161290322580645 ,
0.521505376344086 ,
0.5268817204301075 ,
0.532258064516129 ,
0.521505376344086 ,
0.5161290322580645 ,
0.532258064516129 ,
0.5161290322580645 ,
0.4946236559139785 ,
0.46774193548387094 ,
0.43548387096774194 ,
0.3709677419354839 ,
0.3279569892473118 ,
0.1989247311827957 ,
0.10752688172043011 ,
0.06451612903225806 ,
0.04838709677419355 ,
0.043010752688172046 ,
0.06451612903225806 ,
0.10752688172043011 ,
0.08064516129032258 ,
0.08602150537634409 ,
0.06989247311827956 ,
0.053763440860215055 ,
0.11827956989247312 ,
0.27956989247311825 ,
0.40860215053763443 ,
0.34946236559139787 ,
0.44623655913978494 ,
0.489247311827957 ,
0.41397849462365593 ,
0.43548387096774194 ,
0.22580645161290322 ,
0.2849462365591398 ,
0.3333333333333333 ,
0.3870967741935484 ,
0.43548387096774194 ,
0.521505376344086 ,
0.553763440860215 ,
0.553763440860215 ,
0.5698924731182796 ,
0.5967741935483871 ,
0.6075268817204301 ,
0.6021505376344086 ,
0.6129032258064516 ,
0.6236559139784946 ,
0.6182795698924731 ,
0.6344086021505376 ,
0.6344086021505376 ,
0.6505376344086021 ,
0.6720430107526881 ,
0.6559139784946236 ,
0.6559139784946236 ,
0.6559139784946236 ,
0.6612903225806451 ,
0.6559139784946236 ,
0.6612903225806451 ,
0.6451612903225806 ,
0.6344086021505376 ,
0.6344086021505376 ,
0.6344086021505376 ,
0.6236559139784946 ,
0.6129032258064516 ,
0.6344086021505376 ,
0.6451612903225806 ,
0.6290322580645161 ,
0.6075268817204301 ,
0.5967741935483871 ,
0.5860215053763441 ,
0.5752688172043011 ,
0.5806451612903226 ,
0.5698924731182796 ,
0.543010752688172 ,
0.532258064516129 ,
0.532258064516129 ,
0.532258064516129 ,
0.553763440860215 ,
0.543010752688172 ,
0.5376344086021505 ,
0.543010752688172 ,
0.5376344086021505 ,
0.5483870967741935 ,
0.532258064516129 ,
0.5161290322580645 ,
0.5161290322580645 ,
0.5161290322580645 ,
0.521505376344086 ,
0.5376344086021505 ,
0.510752688172043 ,
0.521505376344086 ,
0.532258064516129 ,
0.532258064516129 ,
0.5053763440860215 ,
0.489247311827957 ,
0.4946236559139785 ,
0.510752688172043 ,
0.510752688172043 ,
0.510752688172043 ,
0.510752688172043 ,
0.5 ,
0.510752688172043 ,
0.5161290322580645 ,
0.521505376344086 ,
0.5268817204301075 ,
0.532258064516129 ,
0.5268817204301075 ,
0.5161290322580645 ,
0.5053763440860215 ,
0.489247311827957 ,
0.489247311827957 ,
0.510752688172043 ,
0.5161290322580645 ,
0.5053763440860215 ,
0.5053763440860215 ,
0.5053763440860215 ,
0.5161290322580645 ,
0.521505376344086 ,
0.489247311827957 ,
0.5053763440860215 ,
0.532258064516129 ,
0.5268817204301075 ,
0.521505376344086 ,
0.521505376344086 ,
0.521505376344086 ,
0.532258064516129 ,
0.5161290322580645 ,
0.5268817204301075 ,
0.532258064516129 ,
0.521505376344086 ,
0.4946236559139785 ,
0.4946236559139785 ,
0.5161290322580645 ,
0.510752688172043 ,
0.5053763440860215 ,
0.489247311827957 ,
0.44086021505376344 ,
0.3978494623655914 ,
0.34408602150537637 ,
0.26344086021505375 ,
0.15053763440860216 ,
0.06989247311827956 ,
0.043010752688172046 ,
0.04838709677419355 ,
0.04838709677419355 ,
0.08602150537634409 ,
0.07526881720430108 ,
0.05913978494623656 ,
0.08602150537634409 ,
0.08064516129032258 ,
0.11827956989247312 ,
0.2849462365591398 ,
0.5161290322580645 ,
0.46774193548387094 ,
0.46236559139784944 ,
0.5806451612903226 ,
0.521505376344086 ,
0.43548387096774194 ,
0.22043010752688172 ,
0.3010752688172043 ,
0.34946236559139787 ,
0.40860215053763443 ,
0.44623655913978494 ,
0.5268817204301075 ,
0.543010752688172 ,
0.5591397849462365 ,
0.5806451612903226 ,
0.6182795698924731 ,
0.6236559139784946 ,
0.6129032258064516 ,
0.6236559139784946 ,
0.6290322580645161 ,
0.6290322580645161 ,
0.6451612903225806 ,
0.6451612903225806 ,
0.6666666666666666 ,
0.6720430107526881 ,
0.6612903225806451 ,
0.6774193548387096 ,
0.6774193548387096 ,
0.6720430107526881 ,
0.6612903225806451 ,
0.6559139784946236 ,
0.6397849462365591 ,
0.6505376344086021 ,
0.6397849462365591 ,
